CG
Line A: Structure Position, Actual Response - Global X (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line B: Structure Position, Actual Response - Global Y (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]
Line C: Structure Position, Actual Response - Global Z (15MW-Semi-sub - Center of Gravity relative to Origin of Fixed Reference Axes (FRA)) [m]

*Time (s),Line A (m),Line B (m),Line C (m)
946.79999,0.583040714263916,-7.8661385923624E-03,-1.54822158813477
946.90002,0.576037287712097,-5.4280161857605E-03,-1.55074751377106
947,0.568679809570313,-2.99287051893771E-03,-1.55248117446899
947.10004,0.561075866222382,-5.65310125239193E-04,-1.5534200668335
947.20001,0.553337931632996,1.85068743303418E-03,-1.55356359481812
947.29999,0.545580863952637,4.25174972042441E-03,-1.55291366577148
947.40002,0.537919998168945,6.63501629605889E-03,-1.55147409439087
947.5,0.530469179153442,8.99827107787132E-03,-1.54925036430359
947.60004,0.523338675498962,1.13399382680655E-02,-1.54624998569489
947.70001,0.516633331775665,1.36592295020819E-02,-1.54248201847076
947.79999,0.510450839996338,1.59556716680527E-02,-1.53795695304871
947.90002,0.504879772663116,1.82289574295282E-02,-1.53268682956696
948,0.499998450279236,2.04794183373451E-02,-1.52668488025665
948.10004,0.495873361825943,2.27069575339556E-02,-1.51996529102325
948.20001,0.492558151483536,2.49115917831659E-02,-1.51254308223724
948.29999,0.490092784166336,2.70941611379385E-02,-1.50443422794342
948.40002,0.488503128290176,2.92554125189781E-02,-1.49565517902374
948.5,0.487800717353821,3.13960462808609E-02,-1.48622286319733
948.60004,0.487982958555222,3.35164591670036E-02,-1.47615444660187
948.70001,0.489033460617065,3.56164984405041E-02,-1.46546697616577
948.79999,0.490922629833221,3.76959294080734E-02,-1.45417773723602
948.90002,0.49360853433609,3.97542826831341E-02,-1.44230341911316
949,0.497037559747696,4.17908653616905E-02,-1.42986047267914
949.10004,0.501145601272583,4.38045859336853E-02,-1.41686499118805
949.20001,0.505858957767487,4.57940101623535E-02,-1.40333259105682
949.29999,0.511095643043518,4.77574430406094E-02,-1.38927817344666
949.40002,0.516766548156738,4.96929548680782E-02,-1.37471628189087
949.5,0.522776246070862,5.15984743833542E-02,-1.3596602678299
949.60004,0.529024541378021,5.34718036651611E-02,-1.34412324428558
949.70001,0.535407602787018,5.53107857704163E-02,-1.32811737060547
949.79999,0.541819036006927,5.71131706237793E-02,-1.31165421009064
949.90002,0.548151314258575,5.88767118752003E-02,-1.29474484920502
950,0.554297089576721,6.05991929769516E-02,-1.27739977836609
950.10004,0.560150384902954,6.22787177562714E-02,-1.25962924957275
950.20001,0.565608024597168,6.39135837554932E-02,-1.24144339561462
950.29999,0.570571064949036,6.55023083090782E-02,-1.22285187244415
950.40002,0.574945986270905,6.70436844229698E-02,-1.20386445522308
950.5,0.578646242618561,6.85368403792381E-02,-1.18449127674103
950.60004,0.58159339427948,6.99812471866608E-02,-1.16474258899689
950.70001,0.583718776702881,0.071376770734787,-1.14462924003601
950.79999,0.584964513778687,7.27235823869705E-02,-1.1241626739502
950.90002,0.585284769535065,7.40222930908203E-02,-1.10335516929626
951,0.584646999835968,7.52739906311035E-02,-1.0822194814682
951.10004,0.583032727241516,7.64799788594246E-02,-1.06076955795288
951.20001,0.580438256263733,7.76418820023537E-02,-1.0390202999115
951.29999,0.57687520980835,7.87620097398758E-02,-1.01698768138885
951.40002,0.572370707988739,7.98430591821671E-02,-0.994688510894775
951.5,0.566966950893402,8.08878093957901E-02,-0.972141027450562
951.60004,0.560721099376678,8.18994790315628E-02,-0.949364304542542
951.70001,0.553703844547272,8.28814655542374E-02,-0.926378846168518
951.79999,0.545998513698578,8.38373154401779E-02,-0.903205752372742
951.90002,0.537699043750763,8.47708061337471E-02,-0.879867315292358
952,0.528908371925354,8.56863260269165E-02,-0.856386661529541
952.10004,0.519736111164093,8.65881368517876E-02,-0.832787811756134
952.20001,0.510296285152435,8.74812230467796E-02,-0.809095621109009
952.29999,0.500705063343048,8.83704796433449E-02,-0.785335659980774
952.40002,0.491078406572342,8.92608314752579E-02,-0.761534154415131
952.5,0.481530070304871,9.01572182774544E-02,-0.737717747688293
952.60004,0.472169697284698,9.10645574331284E-02,-0.71391373872757
952.70001,0.463101118803024,9.19886827468872E-02,-0.690149962902069
952.79999,0.454420953989029,9.29350778460503E-02,-0.666454792022705
952.90002,0.446217566728592,9.39091667532921E-02,-0.642856657505035
953,0.438570290803909,0.094916820526123,-0.619384109973907
953.10004,0.431548744440079,9.59641113877296E-02,-0.596066176891327
953.20001,0.42521259188652,9.70571711659431E-02,-0.572931826114655
953.29999,0.419611155986786,9.82018336653709E-02,-0.550009846687317
953.40002,0.414783507585526,9.94041934609413E-02,-0.527328789234161
953.5,0.410758286714554,0.100670151412487,-0.504917025566101
953.60004,0.407554000616074,0.10200509428978,-0.482802778482437
953.70001,0.405179142951965,0.103414207696915,-0.461013317108154
953.79999,0.403632283210754,0.104902312159538,-0.439575344324112
953.90002,0.402902513742447,0.106473475694656,-0.418515115976334
954,0.402969628572464,0.108130969107151,-0.397858172655106
954.10004,0.40380471944809,0.109877288341522,-0.377629011869431
954.20001,0.405370563268661,0.111713841557503,-0.35785123705864
954.29999,0.407622218132019,0.113641165196896,-0.338547706604004
954.40002,0.41050773859024,0.115658298134804,-0.319740146398544
954.5,0.413968861103058,0.117763213813305,-0.301449090242386
954.60004,0.417941778898239,0.119952589273453,-0.283694118261337
954.70001,0.422358065843582,0.122221522033215,-0.266493767499924
954.79999,0.427145421504974,0.124563917517662,-0.249865531921387
954.90002,0.432228684425354,0.126972496509552,-0.233825907111168
955,0.437530547380447,0.129438757896423,-0.218390330672264
955.10004,0.442972302436829,0.131953150033951,-0.203573077917099
955.20001,0.448474824428558,0.134505018591881,-0.189387500286102
955.29999,0.453959286212921,0.137083053588867,-0.17584590613842
955.40002,0.45934784412384,0.139675229787827,-0.162959769368172
955.5,0.464564472436905,0.142269268631935,-0.150739759206772
955.60004,0.469535619020462,0.144852578639984,-0.139195710420609
955.70001,0.474191069602966,0.14741250872612,-0.128336533904076
955.79999,0.478464543819427,0.149936512112617,-0.118170358240604
955.90002,0.482294589281082,0.152412474155426,-0.108704544603825
956,0.485625088214874,0.154828891158104,-9.99458208680153E-02
956.10004,0.488405853509903,0.157175123691559,-9.19003337621689E-02
956.20001,0.490593254566193,0.159441292285919,-8.45735222101212E-02
956.29999,0.492150694131851,0.161618620157242,-7.79703184962273E-02
956.40002,0.493048787117004,0.163699641823769,-7.20950588583946E-02
956.5,0.493265837430954,0.165678128600121,-6.69516250491142E-02
956.60004,0.49278798699379,0.167549252510071,-6.25434890389442E-02
956.70001,0.491609364748001,0.16930927336216,-5.88738545775414E-02
956.79999,0.489732295274734,0.170956149697304,-5.59451580047607E-02
956.90002,0.487167507410049,0.172489151358604,-5.37594184279442E-02
957,0.483934283256531,0.173908844590187,-5.23180924355984E-02
957.10004,0.480060666799545,0.175217375159264,-5.16221486032009E-02
957.20001,0.475583463907242,0.17641781270504,-5.16723170876503E-02
957.29999,0.470548391342163,0.177514418959618,-5.24682439863682E-02
957.40002,0.465009868144989,0.178512409329414,-5.40088675916195E-02
957.5,0.459030598402023,0.17941802740097,-5.62922805547714E-02
957.60004,0.452680915594101,0.180238246917725,-5.93158267438412E-02
957.70001,0.446038007736206,0.180980607867241,-6.30761906504631E-02
957.79999,0.439184755086899,0.181652992963791,-6.75691515207291E-02
957.90002,0.432208240032196,0.182263612747192,-7.27892965078354E-02
958,0.425198197364807,0.182820931077003,-7.87301138043404E-02
958.10004,0.418245434761047,0.183333501219749,-0.085384339094162
958.20001,0.411440074443817,0.183809861540794,-9.27431806921959E-02
958.29999,0.404869884252548,0.184258177876472,-0.100797019898891
958.40002,0.398618668317795,0.184686437249184,-0.109535418450832
958.5,0.392764866352081,0.185102388262749,-0.118946649134159
958.60004,0.387380182743073,0.185513481497765,-0.12901796400547
958.70001,0.382528245449066,0.185926631093025,-0.1397355645895
958.79999,0.37826344370842,0.186348095536232,-0.15108460187912
958.90002,0.374629855155945,0.186783626675606,-0.163049206137657
959,0.37166029214859,0.187238872051239,-0.175612702965736
959.10004,0.369375646114349,0.187718719244003,-0.188757434487343
959.20001,0.367784291505814,0.188227504491806,-0.202464684844017
959.29999,0.366881787776947,0.188769429922104,-0.216714963316917
959.40002,0.366650611162186,0.189347892999649,-0.231487944722176
959.5,0.367060303688049,0.189966008067131,-0.246762529015541
959.60004,0.368068605661392,0.190626546740532,-0.262517005205154
959.70001,0.369621634483337,0.191331818699837,-0.278729170560837
959.79999,0.371655255556107,0.192083269357681,-0.295375972986221
959.90002,0.374096482992172,0.192882031202316,-0.312433511018753
960,0.376864343881607,0.193728655576706,-0.329877823591232
960.10004,0.379871547222137,0.194623500108719,-0.34768471121788
960.20001,0.383025765419006,0.195566400885582,-0.365829408168793
960.29999,0.386230677366257,0.196556732058525,-0.384287327528
960.40002,0.389387577772141,0.197592884302139,-0.403033703565598
960.5,0.39239639043808,0.198673099279404,-0.422044068574905
960.60004,0.395157188177109,0.199795305728912,-0.441294193267822
960.70001,0.397571474313736,0.200956702232361,-0.460760325193405
960.79999,0.399543732404709,0.20215405523777,-0.480419337749481
960.90002,0.400983184576035,0.203383609652519,-0.500248789787292
961,0.401805460453033,0.204641133546829,-0.520227670669556
961.10004,0.40193435549736,0.205922111868858,-0.540335714817047
961.20001,0.401303917169571,0.207221895456314,-0.560554027557373
961.29999,0.399860173463821,0.208535581827164,-0.580864787101746
961.40002,0.397562891244888,0.209858193993568,-0.601252019405365
961.5,0.394386887550354,0.211184725165367,-0.621700942516327
961.60004,0.390323221683502,0.212510153651237,-0.642198204994202
961.70001,0.385379731655121,0.21382974088192,-0.662732005119324
961.79999,0.379581242799759,0.21513894200325,-0.683291673660278
961.90002,0.372969299554825,0.216433167457581,-0.703867971897125
962,0.365601539611816,0.217708274722099,-0.72445285320282
962.10004,0.357550412416458,0.218960165977478,-0.745039343833923
962.20001,0.348901331424713,0.220185145735741,-0.765621304512024
962.29999,0.339750319719315,0.221380099654198,-0.786193311214447
962.40002,0.330202132463455,0.222542226314545,-0.806750535964966
962.5,0.320368349552155,0.223669290542603,-0.827288329601288
962.60004,0.310364961624146,0.224759310483932,-0.8478022813797
962.70001,0.300310134887695,0.225810721516609,-0.868287980556488
962.79999,0.290321886539459,0.226822212338448,-0.88874089717865
962.90002,0.280515879392624,0.227792963385582,-0.909156322479248
963,0.271003425121307,0.228722378611565,-0.929529309272766
963.10004,0.26188936829567,0.229609966278076,-0.949854493141174
963.20001,0.253270447254181,0.23045551776886,-0.970125913619995
963.29999,0.245233684778214,0.231259077787399,-0.990336835384369
963.40002,0.237855300307274,0.232020869851112,-1.0104798078537
963.5,0.23119992017746,0.232741206884384,-1.03054678440094
963.60004,0.225320026278496,0.233420819044113,-1.05052852630615
963.70001,0.220255896449089,0.234060406684875,-1.07041490077972
963.79999,0.21603587269783,0.234660640358925,-1.09019482135773
963.90002,0.212676778435707,0.235222309827805,-1.10985636711121
964,0.210184529423714,0.235745921730995,-1.12938642501831
964.10004,0.208554863929749,0.236231833696365,-1.148770570755
964.20001,0.207774117588997,0.236680418252945,-1.16799366474152
964.29999,0.20781996846199,0.23709200322628,-1.18703901767731
964.40002,0.208662033081055,0.23746682703495,-1.20588862895966
964.5,0.210262537002563,0.237804979085922,-1.22452366352081
964.60004,0.212576851248741,0.238105848431587,-1.24292397499084
964.70001,0.215553879737854,0.238368675112724,-1.26106834411621
964.79999,0.219136595726013,0.238593086600304,-1.27893435955048
964.90002,0.22326235473156,0.238778591156006,-1.29649877548218
965,0.227863430976868,0.23892442882061,-1.31373727321625
965.10004,0.232867524027824,0.239029690623283,-1.33062493801117
965.20001,0.23819825053215,0.239093959331512,-1.34713590145111
965.29999,0.243775829672813,0.239117071032524,-1.36324381828308
965.40002,0.2495177090168,0.239098981022835,-1.37892186641693
965.5,0.255339294672012,0.239040195941925,-1.39414298534393
965.60004,0.261154681444168,0.238941609859467,-1.40887999534607
965.70001,0.266877353191376,0.238804489374161,-1.42310571670532
965.79999,0.272421151399612,0.238630846142769,-1.43679344654083
965.90002,0.277701050043106,0.238423198461533,-1.44991636276245
966,0.282633751630783,0.238184720277786,-1.46244847774506
966.10004,0.287138670682907,0.237919360399246,-1.47436439990997
966.20001,0.291138470172882,0.237631484866142,-1.48563945293427
966.29999,0.294560015201569,0.237326145172119,-1.49624967575073
966.40002,0.297334998846054,0.237009063363075,-1.50617253780365
966.5,0.29940065741539,0.236686438322067,-1.51538622379303
966.60004,0.300700515508652,0.236365124583244,-1.52387046813965
966.70001,0.301185011863708,0.236052304506302,-1.53160619735718
966.79999,0.300812005996704,0.235755354166031,-1.53857564926147
966.90002,0.299547374248505,0.235481902956963,-1.54476249217987
967,0.29736539721489,0.235239446163177,-1.55015194416046
967.10004,0.29424911737442,0.23503540456295,-1.5547308921814
967.20001,0.290190488100052,0.234876975417137,-1.55848741531372
967.29999,0.285190582275391,0.234771311283112,-1.56141185760498
967.40002,0.279259413480759,0.234724968671799,-1.56349611282349
967.5,0.272415965795517,0.234743803739548,-1.56473362445831
967.60004,0.26468813419342,0.234833106398582,-1.56511998176575
967.70001,0.256112337112427,0.234997346997261,-1.56465232372284
967.79999,0.246733441948891,0.235239997506142,-1.56332981586456
967.90002,0.236604437232018,0.235563427209854,-1.56115329265594
968,0.225786060094833,0.235968932509422,-1.55812537670135
968.10004,0.214346408843994,0.236456528306007,-1.55425071716309
968.20001,0.202360525727272,0.237025022506714,-1.54953563213348
968.29999,0.189909860491753,0.237672075629234,-1.54398834705353
968.40002,0.177081689238548,0.23839396238327,-1.53761899471283
968.5,0.163968250155449,0.239185824990273,-1.53043925762177
968.60004,0.15066584944725,0.24004165828228,-1.52246248722076
968.70001,0.137273728847504,0.240954339504242,-1.51370370388031
968.79999,0.123892843723297,0.241915717720985,-1.50417912006378
968.90002,0.110624484717846,0.242916747927666,-1.49390637874603
969,9.75689962506294E-02,0.243947818875313,-1.48290455341339
969.10004,8.48243236541748E-02,0.244998648762703,-1.4711936712265
969.20001,0.07248455286026,0.246058613061905,-1.45879459381104
969.29999,6.06387667357922E-02,0.247117057442665,-1.44572937488556
969.40002,0.049369815737009,0.248163238167763,-1.43202078342438
969.5,3.87535057961941E-02,0.249186798930168,-1.41769242286682
969.60004,2.88578197360039E-02,0.250177711248398,-1.40276801586151
969.70001,1.97423528879881E-02,0.25112646818161,-1.38727176189423
969.79999,1.14580439403653E-02,0.252024441957474,-1.37122857570648
969.90002,4.04695421457291E-03,0.252863943576813,-1.35466289520264
970,-2.45783803984523E-03,0.253638118505478,-1.33759915828705
970.10004,-8.03230330348015E-03,0.254341155290604,-1.32006204128265
970.20001,-1.26615921035409E-02,0.254968166351318,-1.30207562446594
970.29999,-1.63401272147894E-02,0.255515366792679,-1.28366363048553
970.40002,-1.90718211233616E-02,0.25598007440567,-1.26484942436218
970.5,-2.08702515810728E-02,0.256360650062561,-1.2456556558609
970.60004,-2.17588730156422E-02,0.256656557321548,-1.22610437870026
970.70001,-2.17711366713047E-02,0.256868153810501,-1.20621705055237
970.79999,-2.09507066756487E-02,0.256996661424637,-1.18601429462433
970.90002,-1.93513315171003E-02,0.257044047117233,-1.16551601886749
971,-1.70366354286671E-02,0.257012993097305,-1.14474093914032
971.10004,-1.40796322375536E-02,0.256906628608704,-1.1237074136734
971.20001,-1.05621200054884E-02,0.256728500127792,-1.1024329662323
971.29999,-6.57380139455199E-03,0.256482720375061,-1.08093452453613
971.40002,-2.21119704656303E-03,0.25617378950119,-1.05922853946686
971.5,2.42359284311533E-03,0.255806118249893,-1.03733086585999
971.60004,7.22428085282445E-03,0.255384057760239,-1.01525688171387
971.70001,1.20818307623267E-02,0.254912167787552,-0.993021428585052
971.79999,1.68860610574484E-02,0.254394859075546,-0.970639407634735
971.90002,2.15272773057222E-02,0.253836363554001,-0.948125541210175
972,2.58978102356195E-02,0.253240555524826,-0.925494611263275
972.10004,0.029893709346652,0.252610951662064,-0.902761697769165
972.20001,3.34163382649422E-02,0.251950800418854,-0.879942119121552
972.29999,3.63739132881165E-02,0.251262843608856,-0.857051432132721
972.40002,3.86830382049084E-02,0.250549346208572,-0.834105730056763
972.5,4.02700118720531E-02,0.249812111258507,-0.81112140417099
972.60004,4.10720258951187E-02,0.249052405357361,-0.788115501403809
972.70001,4.10382561385632E-02,0.24827116727829,-0.765105843544006
972.79999,4.01305481791496E-02,0.247468650341034,-0.742110669612885
