Rotation
Line A: Structure Position, Actual Response - Global RX (15MW-Semi-sub) [°]
Line B: Structure Position, Actual Response - Global RY (15MW-Semi-sub) [°]
Line C: Structure Position, Actual Response - Global RZ (15MW-Semi-sub) [°]

*Time (s),Line A (°),Line B (°),Line C (°)
39.3,7.14652165770531E-02,6.65193498134613E-02,8.89642462134361E-02
39.4,7.21035972237587E-02,6.58165663480759E-02,8.98870527744293E-02
39.5,7.27432444691658E-02,6.53596520423889E-02,9.03855562210083E-02
39.6,0.073383741080761,6.51441216468811E-02,9.04260277748108E-02
39.7,7.39957243204117E-02,6.51482865214348E-02,8.99711698293686E-02
39.8,7.45757967233658E-02,6.53659477829933E-02,8.89951139688492E-02
39.9,7.51006603240967E-02,6.57800808548927E-02,8.74640494585037E-02
40,7.55711644887924E-02,6.63710236549377E-02,8.53719860315323E-02
40.1,7.59581848978996E-02,6.71260356903076E-02,8.27026516199112E-02
40.2,7.62463510036469E-02,6.80323168635368E-02,7.94458463788033E-02
40.3,7.64364823698997E-02,6.90715312957764E-02,7.56081268191338E-02
40.4,7.65016302466393E-02,7.02272951602936E-02,7.11960196495056E-02
40.5,7.64400139451027E-02,7.14821070432663E-02,6.62178099155426E-02
40.6,7.62417837977409E-02,7.28210732340813E-02,6.06991909444332E-02
40.7,7.59060606360435E-02,7.42273926734924E-02,5.46676926314831E-02
40.8,7.54148289561272E-02,7.56844058632851E-02,4.81544733047485E-02
40.9,0.074767217040062,7.71777853369713E-02,0.041207741945982
41,0.073960617184639,7.86933079361916E-02,3.38737219572067E-02
41.1,7.29907974600792E-02,8.02170112729073E-02,2.62123476713896E-02
41.2,7.18662440776825E-02,8.17300081253052E-02,1.82826295495033E-02
41.3,0.070588618516922,8.32287818193436E-02,1.01545881479979E-02
41.4,6.91587924957275E-02,8.46932753920555E-02,1.8982260953635E-03
41.5,6.75836503505707E-02,0.086112305521965,-6.39936607331038E-03
41.6,6.58759251236916E-02,8.74824225902557E-02,-1.46647663787007E-02
41.7,6.40382766723633E-02,8.87856781482697E-02,-2.28057410567999E-02
41.8,6.20877593755722E-02,9.00177508592606E-02,-3.07420343160629E-02
41.9,6.00312538444996E-02,0.091159000992775,-3.83814163506031E-02
42,5.78918419778347E-02,9.22264978289604E-02,-4.56350706517696E-02
42.1,5.56789673864841E-02,9.31878015398979E-02,-5.24158999323845E-02
42.2,5.34067191183567E-02,9.40480604767799E-02,-5.86453042924404E-02
42.3,5.10969012975693E-02,9.48038548231125E-02,-0.064237043261528
42.4,4.87658008933067E-02,9.54415649175644E-02,-6.91133812069893E-02
42.5,0.046434361487627,9.59698036313057E-02,-7.32034295797348E-02
42.6,4.41171415150166E-02,9.63698327541351E-02,-7.64448121190071E-02
42.7,4.18269596993923E-02,9.66399908065796E-02,-7.87864774465561E-02
42.8,3.95935066044331E-02,9.67889055609703E-02,-8.01689773797989E-02
42.9,3.74248549342155E-02,9.68132019042969E-02,-0.080566331744194
43,3.53418551385403E-02,9.66984406113625E-02,-7.99397453665733E-02
43.1,0.033356100320816,9.64583232998848E-02,-7.82729089260101E-02
43.2,3.14830094575882E-02,9.60783883929253E-02,-7.55631700158119E-02
43.3,2.97394283115864E-02,9.55621302127838E-02,-7.18231499195099E-02
43.4,2.81343031674624E-02,9.49078127741814E-02,-0.067070297896862
43.5,2.66771093010902E-02,9.41103994846344E-02,-6.13464303314686E-02
43.6,2.53771785646677E-02,9.31689813733101E-02,-5.46976812183857E-02
43.7,2.42356527596712E-02,9.20861661434174E-02,-4.71897311508656E-02
43.8,2.32637878507376E-02,9.08625274896622E-02,-3.89045737683773E-02
43.9,2.24549025297165E-02,8.94987136125565E-02,-2.99309771507978E-02
44,0.02181151881814,8.79940316081047E-02,-2.03782487660646E-02
44.1,2.13310029357672E-02,8.63548144698143E-02,-1.03573873639107E-02
44.2,2.10111625492573E-02,0.084577314555645,1.81774635166221E-06
44.3,2.08485182374716E-02,8.26699510216713E-02,1.05614587664604E-02
44.4,2.08255257457495E-02,8.06316733360291E-02,2.11797524243593E-02
44.5,2.09391377866268E-02,7.84680023789406E-02,3.16998884081841E-02
44.6,2.11701039224863E-02,7.61867985129356E-02,4.19655553996563E-02
44.7,2.15107090771198E-02,7.37902224063873E-02,0.051820270717144
44.8,0.021948991343379,7.12856948375702E-02,6.11090213060379E-02
44.9,2.24618967622519E-02,6.86824321746826E-02,6.96747303009033E-02
45,0.023039186373353,6.59842491149902E-02,7.73713439702988E-02
45.1,2.36595366150141E-02,6.31979778409004E-02,0.084063932299614
45.2,2.43178755044937E-02,0.060336459428072,8.96278470754623E-02
45.3,0.024980066344142,0.05739501491189,9.39495041966438E-02
45.4,0.025641955435276,5.43997436761856E-02,9.69447940587997E-02
45.5,2.62822490185499E-02,5.13498336076736E-02,9.85417440533638E-02
45.6,2.68792659044266E-02,4.82563190162182E-02,9.86868664622307E-02
45.7,2.74143181741238E-02,4.51237596571445E-02,9.73538458347321E-02
45.8,2.78800167143345E-02,4.19640094041824E-02,9.45320054888725E-02
45.9,0.028252124786377,3.87790389358997E-02,9.02429521083832E-02
46,2.85262819379568E-02,3.55899706482887E-02,8.45125913619995E-02
46.1,2.86735389381647E-02,3.23886275291443E-02,7.73973390460014E-02
46.2,2.86931172013283E-02,2.91895102709532E-02,6.89712315797806E-02
46.3,2.85688936710358E-02,2.59919688105583E-02,5.93207478523254E-02
46.4,2.82883401960135E-02,2.28040553629398E-02,4.85511161386967E-02
46.5,2.78399717062712E-02,1.96288228034973E-02,3.67714241147041E-02
46.6,2.72222105413675E-02,1.64634250104427E-02,2.41110324859619E-02
46.7,0.026421319693327,1.33163193240762E-02,1.07031408697367E-02
46.8,2.54397485405207E-02,1.01821925491095E-02,-3.31605225801468E-03
46.9,2.42719687521458E-02,7.06494692713022E-03,-1.78030915558338E-02
47,2.29098815470934E-02,3.95998917520046E-03,-3.26145216822624E-02
47.1,2.13616266846657E-02,8.63324501551688E-04,-4.76068817079067E-02
47.2,1.96340139955282E-02,-2.22236872650683E-03,-6.26350268721581E-02
47.3,1.77219435572624E-02,-5.30701037496328E-03,-7.75657445192337E-02
47.4,1.56318172812462E-02,-8.39538034051657E-03,-9.22658294439316E-02
47.5,1.33717432618141E-02,-1.14922467619181E-02,-0.106615729629993
47.6,1.09545197337866E-02,-1.46027812734246E-02,-0.120487339794636
47.7,8.38526804000139E-03,-1.77364125847816E-02,-0.133781641721725
47.8,5.67166460677981E-03,-2.08965931087732E-02,-0.146404653787613
47.9,2.83844978548586E-03,-2.40867119282484E-02,-0.158264219760895
48,-1.09267959487624E-04,-2.73118782788515E-02,-0.169283509254456
48.1,-3.15870461054146E-03,-3.05771995335817E-02,-0.179400131106377
48.2,-6.28555845469236E-03,-0.033884271979332,-0.188551783561707
48.3,-9.48045775294304E-03,-3.72381918132305E-02,-0.196699172258377
48.4,-1.27259371802211E-02,-4.06422503292561E-02,-0.203801274299622
48.5,-1.60067975521088E-02,-4.40946482121944E-02,-0.209830731153488
48.6,-1.93025916814804E-02,-4.75952513515949E-02,-0.21477110683918
48.7,-2.26081535220146E-02,-0.051140584051609,-0.21862655878067
48.8,-2.58998926728964E-02,-5.47219552099705E-02,-0.221391350030899
48.9,-2.91614197194576E-02,-5.83443231880665E-02,-0.223074644804001
49,-3.23800630867481E-02,-6.19933195412159E-02,-0.22369422018528
49.1,-3.55422608554363E-02,-6.56619742512703E-02,-0.223296627402306
49.2,-3.86314056813717E-02,-6.93427100777626E-02,-0.221921473741531
49.3,-4.16327007114887E-02,-7.30230435729027E-02,-0.219616904854775
49.4,-4.45471107959747E-02,-7.66900926828384E-02,-0.216438055038452
49.5,-4.73439916968346E-02,-8.03326442837715E-02,-0.21244803071022
49.6,-5.00217564404011E-02,-8.39335694909096E-02,-0.207721203565598
49.7,-5.25668784976006E-02,-8.74723345041275E-02,-0.202328473329544
49.8,-5.49793541431427E-02,-9.09480825066566E-02,-0.196360379457474
49.9,-0.057240542024374,-9.43308398127556E-02,-0.189897999167442
50,-5.93453347682953E-02,-9.76111814379692E-02,-0.183036983013153
50.1,-6.12955540418625E-02,-0.100766152143478,-0.175868779420853
50.2,-6.30843415856361E-02,-0.103783741593361,-0.168483078479767
50.3,-6.46998584270477E-02,-0.106637798249722,-0.160981893539429
50.4,-6.61403387784958E-02,-0.109316423535347,-0.153455749154091
50.5,-6.74109384417534E-02,-0.111799649894238,-0.145997107028961
50.6,-6.85048252344131E-02,-0.114071361720562,-0.138697564601898
50.7,-6.94253817200661E-02,-0.116119258105755,-0.131643980741501
50.8,-7.01699629426003E-02,-0.117928810417652,-0.12491811811924
50.9,-7.07462579011917E-02,-0.119485199451447,-0.118598982691765
51,-7.11636543273926E-02,-0.120781265199184,-0.112749762833118
51.1,-7.14228898286819E-02,-0.121800750494003,-0.107426799833775
51.2,-7.15256482362747E-02,-0.122545294463634,-0.102686420083046
51.3,-7.14765787124634E-02,-0.123004995286465,-9.85648781061172E-02
51.4,-7.12980553507805E-02,-0.123184837400913,-9.50929597020149E-02
51.5,-7.09921568632126E-02,-0.123081877827644,-0.092291958630085
51.6,-7.05642029643059E-02,-0.122694440186024,-0.090160571038723
51.7,-7.00312182307243E-02,-0.122028522193432,-8.87108817696571E-02
51.8,-6.93974494934082E-02,-0.121100351214409,-8.79250541329384E-02
51.9,-6.86756893992424E-02,-0.119913123548031,-8.77888947725296E-02
52,-0.067884735763073,-0.118486948311329,-8.82703885436058E-02
52.1,-6.70300871133804E-02,-0.116832748055458,-8.93329754471779E-02
52.2,-6.61211907863617E-02,-0.11497438699007,-9.09501314163208E-02
52.3,-6.51750415563583E-02,-0.112927228212357,-9.30608287453652E-02
52.4,-6.42104744911194E-02,-0.110714390873909,-9.56223458051682E-02
52.5,-6.32325634360313E-02,-0.10836573690176,-9.85851436853409E-02
52.6,-6.22481219470501E-02,-0.10590174049139,-0.101900041103363
52.7,-6.12861886620522E-02,-0.103348970413208,-0.105511590838432
52.8,-6.03467114269733E-02,-0.100736409425735,-0.109368070960045
52.9,-5.94535768032074E-02,-9.80875641107559E-02,-0.113421268761158
53,-5.86033500730991E-02,-0.095436617732048,-0.117632657289505
53.1,-0.057807918637991,-9.28087756037712E-02,-0.121956616640091
53.2,-5.70817142724991E-02,-9.02320444583893E-02,-0.126365900039673
53.3,-5.64323700964451E-02,-0.087732344865799,-0.130832865834236
53.4,-5.58662377297878E-02,-8.53384286165237E-02,-0.135337248444557
53.5,-5.53911328315735E-02,-8.30743238329887E-02,-0.139863222837448
53.6,-0.055009413510561,-8.09665396809578E-02,-0.144401803612709
53.7,-5.47244884073734E-02,-0.079038217663765,-0.148952186107635
53.8,-5.45433983206749E-02,-0.077308252453804,-0.15350541472435
53.9,-5.44655099511147E-02,-7.57958069443703E-02,-0.158065214753151
54,-5.44895268976688E-02,-7.45194628834724E-02,-0.16264183819294
54.1,-5.46094179153442E-02,-7.34903588891029E-02,-0.167226478457451
54.2,-5.48336431384087E-02,-7.27224051952362E-02,-0.171829745173454
54.3,-5.51531724631786E-02,-7.22268894314766E-02,-0.176443576812744
54.4,-5.55611178278923E-02,-7.20048844814301E-02,-0.181082412600517
54.5,-5.60528077185154E-02,-7.20653533935547E-02,-0.185734018683434
54.6,-5.66213801503182E-02,-7.24095553159714E-02,-0.190389364957809
54.7,-5.72544820606708E-02,-7.30408951640129E-02,-0.195046752691269
54.8,-5.79515025019646E-02,-7.39431381225586E-02,-0.199692115187645
54.9,-5.86978606879711E-02,-7.51171037554741E-02,-0.204306691884995
55,-5.94764873385429E-02,-7.65559300780296E-02,-0.208864897489548
55.1,-6.02848529815674E-02,-7.82416760921478E-02,-0.213353827595711
55.2,-6.11058697104454E-02,-8.01640376448631E-02,-0.217742785811424
55.3,-0.061936154961586,-8.22990760207176E-02,-0.222009673714638
55.4,-6.27535730600357E-02,-8.46356377005577E-02,-0.226120293140411
55.5,-6.35462179780006E-02,-8.71459022164345E-02,-0.230047956109047
55.6,-6.43090456724167E-02,-8.98106098175049E-02,-0.233754977583885
55.7,-6.50250986218452E-02,-9.26006808876991E-02,-0.237219244241715
55.8,-6.56841993331909E-02,-9.54906865954399E-02,-0.240406170487404
55.9,-6.62745460867882E-02,-9.84512865543365E-02,-0.243289172649384
56,-6.67878314852715E-02,-0.101454347372055,-0.24583737552166
56.1,-6.72126859426498E-02,-0.104467839002609,-0.248033285140991
56.2,-6.75386562943459E-02,-0.107465706765652,-0.249857068061829
56.3,-6.77571594715118E-02,-0.110413379967213,-0.251292407512665
56.4,-6.78632408380508E-02,-0.113281473517418,-0.252332091331482
56.5,-6.78596124053001E-02,-0.116039752960205,-0.252960979938507
56.6,-6.77310526371002E-02,-0.118661373853683,-0.253186911344528
56.7,-6.74721896648407E-02,-0.121118508279324,-0.253008872270584
56.8,-6.70882239937782E-02,-0.123385831713676,-0.252449482679367
56.9,-0.066583976149559,-0.125439018011093,-0.251522481441498
57,-6.59476146101952E-02,-0.127256259322166,-0.250257939100266
57.1,-0.065192848443985,-0.128823518753052,-0.248686581850052
57.2,-6.43231421709061E-02,-0.130121782422066,-0.246849551796913
57.3,-6.33386075496674E-02,-0.131143808364868,-0.244785651564598
57.4,-6.22452348470688E-02,-0.131866544485092,-0.242544397711754
57.5,-6.10515475273132E-02,-0.132293492555618,-0.240182161331177
57.6,-5.97684383392334E-02,-0.132416188716888,-0.237752452492714
57.7,-5.84089159965515E-02,-0.132232949137688,-0.23531848192215
57.8,-5.69799207150936E-02,-0.131752386689186,-0.232938885688782
57.9,-5.54940849542618E-02,-0.130972817540169,-0.230678096413612
58,-5.39632886648178E-02,-0.129907995462418,-0.228597462177277
58.1,-5.24011626839638E-02,-0.128552809357643,-0.226772263646126
58.2,-5.08211851119995E-02,-0.126941487193108,-0.225254356861114
58.3,-4.92438934743404E-02,-0.125079154968262,-0.224104732275009
58.4,-4.76751625537872E-02,-0.12298296391964,-0.223376482725143
58.5,-4.61238995194435E-02,-0.120668083429337,-0.223130628466606
58.6,-4.46109585464001E-02,-0.118155270814896,-0.223401755094528
58.7,-4.31461036205292E-02,-0.115465253591537,-0.224232122302055
58.8,-4.17416952550411E-02,-0.112616665661335,-0.22564722597599
58.9,-4.03993390500546E-02,-0.109634652733803,-0.227674812078476
59,-3.91360968351364E-02,-0.106537654995918,-0.230313524603844
59.1,-3.79613302648067E-02,-0.103347063064575,-0.233578652143478
59.2,-3.68809327483177E-02,-0.100085482001305,-0.237449899315834
59.3,-3.59027795493603E-02,-9.67720150947571E-02,-0.241908758878708
59.4,-0.03502556681633,-0.093425914645195,-0.24692390859127
59.5,-3.42494510114193E-02,-9.00642052292824E-02,-0.252455055713654
59.6,-3.35880592465401E-02,-0.086702935397625,-0.258445292711258
59.7,-3.30311022698879E-02,-8.33591744303703E-02,-0.26483279466629
59.8,-3.25649008154869E-02,-8.00424441695213E-02,-0.271548807621002
59.9,-3.21962274610996E-02,-7.67660140991211E-02,-0.278513163328171
60,-3.19130718708038E-02,-7.35422521829605E-02,-0.28563916683197
60.1,-3.17128524184227E-02,-7.03765973448753E-02,-0.292832851409912
60.2,-3.15878018736839E-02,-6.72803297638893E-02,-0.29999977350235
60.3,-3.15246507525444E-02,-6.42567500472069E-02,-0.307033866643906
60.4,-3.15135531127453E-02,-0.061310138553381,-0.313832968473434
60.5,-3.15308384597302E-02,-5.84376715123653E-02,-0.320290476083755
60.6,-3.15772294998169E-02,-5.56378625333309E-02,-0.326305121183395
60.7,-3.16311717033386E-02,-5.29118478298187E-02,-0.331775635480881
60.8,-3.16747166216373E-02,-0.050257071852684,-0.336605966091156
60.9,-3.16984802484512E-02,-4.76651787757874E-02,-0.340714931488037
61,-3.16921882331371E-02,-4.51336391270161E-02,-0.344025522470474
61.1,-3.16336266696453E-02,-4.26558442413807E-02,-0.346474558115005
61.2,-3.15117314457893E-02,-0.040223740041256,-0.348007768392563
61.3,-3.13154123723507E-02,-3.78258600831032E-02,-0.348600417375565
61.4,-3.10250334441662E-02,-0.035455796867609,-0.348225057125092
61.5,-3.06371916085482E-02,-0.033103384077549,-0.346880048513412
61.6,-3.01305465400219E-02,-3.07622160762548E-02,-0.344565480947495
61.7,-2.94991508126259E-02,-2.84233130514622E-02,-0.341310352087021
61.8,-0.028741367161274,-2.60674636811018E-02,-0.337151110172272
61.9,-2.78400406241417E-02,-2.36988756805658E-02,-0.332139819860458
62,-2.67918203026056E-02,-2.13030483573675E-02,-0.326340585947037
62.1,-2.55984216928482E-02,-1.88689306378365E-02,-0.319828420877457
62.2,-2.42444463074207E-02,-1.63991618901491E-02,-0.312683403491974
62.3,-0.022735046222806,-1.38788726180792E-02,-0.304993450641632
62.4,-0.02107192017138,-1.13043934106827E-02,-0.296855598688126
62.5,-0.019257590174675,-8.67643672972918E-03,-0.288371115922928
62.6,-1.72911863774061E-02,-5.98907098174095E-03,-0.279639005661011
62.7,-1.51846781373024E-02,-3.23558249510825E-03,-0.270770162343979
62.8,-1.29380105063319E-02,-4.2284865048714E-04,-0.261867135763168
62.9,-1.05615388602018E-02,2.45074601843953E-03,-0.253036290407181
63,-8.06030910462141E-03,5.38172759115696E-03,-0.244379743933678
63.1,-5.45064778998494E-03,8.36572609841824E-03,-0.2359988540411
63.2,-2.75284983217716E-03,1.14077618345618E-02,-0.227996036410332
63.3,3.6981567973271E-05,1.44924744963646E-02,-0.220456659793854
63.4,2.88937310688198E-03,1.76214557141066E-02,-0.213472068309784
63.5,5.79838827252388E-03,2.07793265581131E-02,-0.207113966345787
63.6,8.74435622245073E-03,2.39677391946316E-02,-0.201466038823128
63.7,1.17059405893087E-02,2.71746981889009E-02,-0.196596547961235
63.8,1.46780153736472E-02,3.03899869322777E-02,-0.192553386092186
63.9,1.76281072199345E-02,0.033606693148613,-0.189390257000923
64,0.020549401640892,3.68077680468559E-02,-0.187140554189682
64.1,2.34213564544916E-02,3.99923585355282E-02,-0.185837388038635
64.2,2.62315776199102E-02,4.31474298238754E-02,-0.185494989156723
64.3,2.89608296006918E-02,4.62631732225418E-02,-0.186125099658966
64.4,3.15984524786472E-02,4.93257120251656E-02,-0.187706917524338
64.5,3.41345965862274E-02,0.052325651049614,-0.190240561962128
64.6,3.65461893379688E-02,5.52578456699848E-02,-0.193698704242706
64.7,3.88246849179268E-02,5.81069216132164E-02,-0.198047339916229
64.8,4.09564152359962E-02,6.08702935278416E-02,-0.203231006860733
64.9,4.29380014538765E-02,6.35308846831322E-02,-0.209208697080612
65,4.47677448391914E-02,6.60775601863861E-02,-0.21590881049633
65.1,4.64353896677494E-02,6.85085654258728E-02,-0.223252758383751
65.2,4.79239150881767E-02,7.08223581314087E-02,-0.231161132454872
65.3,4.92444634437561E-02,7.30016753077507E-02,-0.239541962742805
65.4,5.03910891711712E-02,7.50476568937302E-02,-0.248301073908806
65.5,5.13753816485405E-02,7.69460275769234E-02,-0.257341235876083
65.6,5.21935559809208E-02,0.078699104487896,-0.266550660133362
65.7,5.28447888791561E-02,8.02999883890152E-02,-0.275830298662186
65.8,5.33415451645851E-02,8.17474126815796E-02,-0.285062313079834
65.9,5.36930784583092E-02,8.30355882644653E-02,-0.294137448072433
66,5.38997203111649E-02,8.41661840677261E-02,-0.302948474884033
66.1,5.39761409163475E-02,8.51345881819725E-02,-0.311387866735458
66.2,5.39384298026562E-02,8.59480425715446E-02,-0.319354951381683
66.3,5.37913292646408E-02,0.086605042219162,-0.326748847961426
66.4,5.35515211522579E-02,8.71104001998901E-02,-0.333483725786209
66.5,5.32371774315834E-02,8.74678120017052E-02,-0.33947429060936
66.6,5.28576858341694E-02,0.087684154510498,-0.344648748636246
66.7,5.24271987378597E-02,8.77673551440239E-02,-0.348948210477829
66.8,5.19621558487415E-02,8.77244174480438E-02,-0.352319985628128
66.9,5.14761134982109E-02,8.75583440065384E-02,-0.354728877544403
67,0.050980880856514,8.72872099280357E-02,-0.356144994497299
67.1,5.04880025982857E-02,8.69152918457985E-02,-0.35656401515007
67.2,5.00196516513824E-02,8.64445045590401E-02,-0.355992794036865
67.3,4.95773516595364E-02,8.59004631638527E-02,-0.354441344738007
67.4,4.91824299097061E-02,8.52884277701378E-02,-0.351948916912079
67.5,4.88373264670372E-02,8.46199318766594E-02,-0.348556578159332
67.6,4.85548079013824E-02,0.083904892206192,-0.344315409660339
67.7,4.83458675444126E-02,8.31555053591728E-02,-0.339300751686096
67.8,4.82069998979568E-02,8.23841392993927E-02,-0.333584129810333
67.9,4.81590405106544E-02,8.16006809473038E-02,-0.327252149581909
68,4.81989644467831E-02,8.08177143335342E-02,-0.320392638444901
68.1,4.83330525457859E-02,8.00471901893616E-02,-0.313101172447205
68.2,0.048565536737442,7.92981013655663E-02,-0.305471152067184
68.3,4.89031709730625E-02,0.078584760427475,-0.297600626945496
68.4,4.93412204086781E-02,7.79154971241951E-02,-0.289585798978806
68.5,4.98864725232124E-02,7.73005411028862E-02,-0.281525015830994
68.6,5.05282543599606E-02,7.67483040690422E-02,-0.273500382900238
68.7,0.051275011152029,7.62733221054077E-02,-0.26560452580452
68.8,5.21131157875061E-02,7.58771970868111E-02,-0.257919400930405
68.9,5.30433915555477E-02,7.55748897790909E-02,-0.250505715608597
69,5.40647469460964E-02,0.075377881526947,-0.243445426225662
69.1,5.51633276045322E-02,7.52826482057571E-02,-0.236794769763947
69.2,5.63405826687813E-02,7.53045827150345E-02,-0.230607658624649
